6,0,592.44,206.40,27.83,74.86,0.99,-1,-1,-1
6,2,191.64,232.39,25.89,16.20,1.00,-1,-1,-1
6,2,217.22,231.63,22.15,15.65,1.00,-1,-1,-1
6,2,309.16,230.27,23.90,19.16,1.00,-1,-1,-1
6,2,238.26,232.53,20.52,15.19,1.00,-1,-1,-1
7,2,420.03,194.52,173.46,126.77,1.00,-1,-1,-1
7,2,150.27,231.93,30.29,21.50,1.00,-1,-1,-1
7,2,70.14,236.78,41.07,25.06,1.00,-1,-1,-1
7,2,370.06,226.99,60.56,48.26,1.00,-1,-1,-1
7,2,345.67,226.77,35.18,37.30,1.00,-1,-1,-1
7,2,321.94,229.73,25.44,23.43,1.00,-1,-1,-1
7,2,110.99,234.40,34.42,24.95,1.00,-1,-1,-1
7,2,231.76,230.42,22.11,15.29,1.00,-1,-1,-1
7,2,217.62,231.46,21.92,15.81,1.00,-1,-1,-1
7,0,602.84,197.57,31.72,80.30,1.00,-1,-1,-1
7,2,196.71,231.56,24.91,16.21,1.00,-1,-1,-1
7,2,309.32,230.01,23.84,18.97,1.00,-1,-1,-1
7,2,238.18,232.44,20.74,15.20,1.00,-1,-1,-1
7,2,354.72,227.17,37.35,40.25,1.00,-1,-1,-1
8,2,425.54,192.21,178.78,129.23,1.00,-1,-1,-1
8,2,373.77,226.22,61.05,49.02,1.00,-1,-1,-1
8,2,68.46,236.72,41.84,25.40,1.00,-1,-1,-1
8,2,348.30,224.91,35.15,37.93,1.00,-1,-1,-1
8,2,149.67,231.65,30.38,21.34,1.00,-1,-1,-1
8,2,320.39,228.55,26.81,23.49,1.00,-1,-1,-1
8,2,111.34,234.32,33.70,24.08,1.00,-1,-1,-1
8,2,235.78,230.95,22.02,15.49,1.00,-1,-1,-1
8,2,198.46,231.18,24.68,16.23,1.00,-1,-1,-1
8,2,210.73,231.37,21.67,16.39,1.00,-1,-1,-1
8,0,609.26,200.74,28.90,89.78,0.99,-1,-1,-1
8,2,228.33,230.34,22.58,16.10,1.00,-1,-1,-1
8,2,309.50,229.52,23.33,18.70,1.00,-1,-1,-1
8,2,360.15,230.12,30.19,36.84,1.00,-1,-1,-1
8,2,220.19,231.04,21.30,15.24,1.00,-1,-1,-1
9,2,433.16,189.34,191.75,137.98,1.00,-1,-1,-1
9,2,374.81,224.95,63.89,49.93,1.00,-1,-1,-1
9,2,64.76,236.48,43.11,26.31,1.00,-1,-1,-1
9,2,148.35,231.47,30.51,21.22,1.00,-1,-1,-1
9,2,347.34,224.56,34.37,36.45,1.00,-1,-1,-1
9,2,202.59,230.80,25.23,16.79,1.00,-1,-1,-1
9,2,320.74,228.33,26.94,23.02,1.00,-1,-1,-1
9,2,109.64,233.61,34.57,24.83,1.00,-1,-1,-1
9,2,234.05,230.37,23.14,16.08,1.00,-1,-1,-1
9,2,358.47,227.16,31.84,38.18,1.00,-1,-1,-1
9,2,309.18,229.30,23.85,18.71,1.00,-1,-1,-1
9,2,331.01,230.35,20.55,22.13,1.00,-1,-1,-1
10,2,378.46,223.87,68.09,52.82,1.00,-1,-1,-1
10,2,348.46,225.06,32.69,36.02,1.00,-1,-1,-1
10,2,62.52,234.80,44.21,26.72,1.00,-1,-1,-1
10,2,148.63,230.28,28.83,20.88,1.00,-1,-1,-1
10,2,442.68,186.38,191.31,148.25,1.00,-1,-1,-1
10,2,108.65,232.34,33.48,24.83,1.00,-1,-1,-1
10,2,357.01,224.54,34.37,39.92,1.00,-1,-1,-1
10,2,205.34,229.29,26.19,17.11,1.00,-1,-1,-1
10,2,317.34,228.01,26.88,22.18,1.00,-1,-1,-1
10,2,331.40,227.87,25.82,25.76,1.00,-1,-1,-1
10,2,340.65,226.30,24.98,31.51,1.00,-1,-1,-1
10,2,235.70,228.84,21.73,15.41,1.00,-1,-1,-1
10,2,312.73,226.48,25.35,20.47,1.00,-1,-1,-1
10,2,231.29,227.27,21.93,16.49,1.00,-1,-1,-1
10,2,305.99,229.80,22.62,17.20,1.00,-1,-1,-1
11,2,380.57,222.17,73.28,56.31,1.00,-1,-1,-1
11,2,346.29,227.08,26.79,32.29,1.00,-1,-1,-1
11,2,59.22,234.47,45.69,26.64,1.00,-1,-1,-1
11,2,148.65,229.85,29.16,21.24,1.00,-1,-1,-1
11,2,107.08,232.26,34.69,24.64,1.00,-1,-1,-1
11,2,358.39,224.92,32.82,39.03,1.00,-1,-1,-1
11,2,449.49,183.37,189.92,155.45,1.00,-1,-1,-1
11,2,315.84,228.16,26.69,21.38,1.00,-1,-1,-1
11,2,205.47,228.18,28.45,17.64,1.00,-1,-1,-1
11,2,331.13,227.86,27.05,24.87,1.00,-1,-1,-1
11,2,236.97,227.47,21.32,16.09,1.00,-1,-1,-1
11,2,231.33,229.12,22.11,15.75,1.00,-1,-1,-1
12,2,350.30,230.71,27.65,31.95,1.00,-1,-1,-1
12,2,381.95,223.87,77.11,55.79,1.00,-1,-1,-1
12,2,57.85,234.97,46.02,27.22,1.00,-1,-1,-1
12,2,105.79,232.98,35.83,25.19,1.00,-1,-1,-1
12,2,147.92,230.44,29.29,21.11,1.00,-1,-1,-1
12,2,358.66,224.80,34.14,40.11,1.00,-1,-1,-1
12,2,452.52,181.34,185.35,159.86,1.00,-1,-1,-1
12,2,334.03,228.18,26.47,26.70,1.00,-1,-1,-1
12,2,315.88,228.94,26.12,21.12,1.00,-1,-1,-1
12,2,236.04,228.83,22.28,15.52,1.00,-1,-1,-1
12,2,212.93,229.78,29.20,16.99,1.00,-1,-1,-1
12,2,371.70,230.93,28.08,37.67,1.00,-1,-1,-1
13,2,349.62,230.50,29.47,33.92,1.00,-1,-1,-1
13,2,384.17,226.14,80.09,56.01,1.00,-1,-1,-1
13,2,460.30,182.16,176.21,165.63,1.00,-1,-1,-1
13,2,105.22,233.78,37.14,25.72,1.00,-1,-1,-1
13,2,147.22,231.42,31.16,21.89,1.00,-1,-1,-1
13,2,361.84,226.10,34.47,39.85,1.00,-1,-1,-1
13,2,56.90,236.87,44.54,25.41,1.00,-1,-1,-1
13,2,238.36,230.45,22.32,16.28,1.00,-1,-1,-1
13,2,335.77,229.30,29.62,27.34,1.00,-1,-1,-1
13,2,215.84,230.89,26.90,16.75,1.00,-1,-1,-1
13,2,315.59,229.96,26.00,21.15,1.00,-1,-1,-1
13,2,325.68,228.59,27.46,23.56,1.00,-1,-1,-1
13,2,227.65,229.83,24.14,16.38,1.00,-1,-1,-1
14,2,348.86,230.27,31.85,34.87,1.00,-1,-1,-1
14,2,388.38,228.72,81.72,57.73,1.00,-1,-1,-1
14,2,147.20,232.02,30.73,21.57,1.00,-1,-1,-1
14,2,475.38,173.95,161.06,180.73,1.00,-1,-1,-1
14,2,104.27,234.40,37.51,25.45,1.00,-1,-1,-1
14,2,362.16,226.19,39.53,41.32,1.00,-1,-1,-1
14,2,54.45,238.04,45.26,24.66,1.00,-1,-1,-1
14,2,335.86,229.52,30.93,27.66,1.00,-1,-1,-1
14,2,238.46,230.64,22.28,15.32,1.00,-1,-1,-1
14,2,220.66,232.04,24.92,16.34,1.00,-1,-1,-1
14,2,316.87,230.54,26.24,21.20,1.00,-1,-1,-1
14,2,226.65,230.71,24.84,16.02,1.00,-1,-1,-1
15,2,347.80,228.85,34.30,36.68,1.00,-1,-1,-1
15,2,146.44,233.02,30.26,22.37,1.00,-1,-1,-1
15,2,102.30,235.40,37.65,26.45,1.00,-1,-1,-1
15,2,49.20,239.09,49.13,27.46,1.00,-1,-1,-1
15,2,389.91,228.75,86.90,59.17,1.00,-1,-1,-1
15,2,363.13,223.07,46.84,45.05,1.00,-1,-1,-1
15,2,225.83,231.97,27.37,16.20,1.00,-1,-1,-1
15,2,336.47,230.51,31.95,27.99,1.00,-1,-1,-1
15,2,488.95,178.42,148.95,176.21,1.00,-1,-1,-1
15,2,316.94,230.06,26.78,21.59,1.00,-1,-1,-1
15,2,219.89,233.47,24.57,16.05,1.00,-1,-1,-1
15,2,235.67,230.82,25.49,16.07,1.00,-1,-1,-1
15,2,378.13,230.56,39.46,44.06,1.00,-1,-1,-1
16,2,346.14,229.74,34.71,34.01,1.00,-1,-1,-1
16,2,101.24,235.99,35.63,25.21,1.00,-1,-1,-1
16,2,145.05,232.39,31.98,22.74,1.00,-1,-1,-1
16,2,47.51,238.72,48.16,27.22,1.00,-1,-1,-1
16,2,226.84,231.67,25.92,16.33,1.00,-1,-1,-1
16,2,337.03,230.59,31.95,27.83,1.00,-1,-1,-1
16,2,396.21,226.80,97.79,67.70,1.00,-1,-1,-1
16,2,366.24,223.61,48.42,47.43,1.00,-1,-1,-1
16,2,501.07,180.78,138.03,185.52,1.00,-1,-1,-1
16,2,317.10,229.89,26.56,21.49,1.00,-1,-1,-1
16,2,220.49,232.82,23.50,16.02,1.00,-1,-1,-1
16,2,235.81,230.37,24.79,16.11,1.00,-1,-1,-1
16,2,383.39,230.39,41.43,46.69,1.00,-1,-1,-1
17,2,340.14,229.07,33.35,30.65,1.00,-1,-1,-1
17,2,45.72,237.44,47.21,27.77,1.00,-1,-1,-1
17,2,402.87,227.34,96.38,67.52,1.00,-1,-1,-1
17,2,100.22,234.70,36.50,25.26,1.00,-1,-1,-1
17,2,144.53,231.59,32.50,22.90,1.00,-1,-1,-1
17,2,229.20,230.53,28.19,17.59,1.00,-1,-1,-1
17,2,318.37,230.45,25.22,21.18,1.00,-1,-1,-1
17,2,513.41,178.54,121.78,187.09,1.00,-1,-1,-1
17,2,337.85,229.42,30.18,27.27,1.00,-1,-1,-1
17,2,366.99,222.94,47.38,47.50,1.00,-1,-1,-1
17,2,379.15,229.58,41.71,45.09,1.00,-1,-1,-1
18,2,340.33,229.31,35.20,30.05,1.00,-1,-1,-1
18,2,42.78,237.18,49.32,29.26,1.00,-1,-1,-1
18,2,405.86,226.64,98.57,69.42,1.00,-1,-1,-1
18,2,97.72,233.88,38.75,25.94,1.00,-1,-1,-1
18,2,142.90,231.27,33.67,23.44,1.00,-1,-1,-1
18,2,524.65,184.57,114.23,165.00,1.00,-1,-1,-1
18,2,379.14,228.83,42.15,44.53,1.00,-1,-1,-1
18,2,317.31,229.38,27.01,21.55,1.00,-1,-1,-1
18,2,231.16,230.22,28.47,18.05,1.00,-1,-1,-1
18,2,366.29,222.67,46.28,45.39,1.00,-1,-1,-1
18,2,337.81,229.69,30.78,26.47,1.00,-1,-1,-1
19,2,40.53,236.78,50.52,30.94,1.00,-1,-1,-1
19,2,340.61,229.73,34.77,29.82,1.00,-1,-1,-1
19,2,409.73,229.05,103.25,71.08,1.00,-1,-1,-1
19,2,95.93,233.94,39.32,26.13,1.00,-1,-1,-1
19,2,377.84,226.39,50.39,47.46,1.00,-1,-1,-1
19,2,142.03,231.36,34.06,23.75,1.00,-1,-1,-1
19,2,546.09,188.43,92.02,164.46,0.99,-1,-1,-1
19,2,319.01,230.58,25.10,20.85,1.00,-1,-1,-1
19,2,232.94,230.13,28.21,17.62,1.00,-1,-1,-1
19,2,367.21,222.97,46.37,44.82,1.00,-1,-1,-1
19,2,337.38,229.44,30.89,26.40,1.00,-1,-1,-1
20,2,340.29,229.61,36.19,30.23,1.00,-1,-1,-1
20,2,377.37,224.83,52.13,49.68,1.00,-1,-1,-1
20,2,571.70,233.78,67.08,138.19,1.00,-1,-1,-1
20,2,412.26,227.39,111.10,72.45,1.00,-1,-1,-1
20,2,92.54,234.42,37.89,26.28,1.00,-1,-1,-1
20,2,139.36,231.61,33.85,23.81,1.00,-1,-1,-1
20,2,32.60,238.49,54.56,30.45,1.00,-1,-1,-1
20,2,318.93,230.88,24.81,20.88,1.00,-1,-1,-1
20,2,232.65,231.00,27.82,15.56,1.00,-1,-1,-1
20,2,336.94,229.18,31.23,26.62,1.00,-1,-1,-1
20,2,367.40,220.29,49.36,46.78,1.00,-1,-1,-1
21,2,380.35,225.09,52.95,48.57,1.00,-1,-1,-1
21,2,343.11,231.02,35.61,29.70,1.00,-1,-1,-1
21,2,415.81,227.85,118.77,73.68,1.00,-1,-1,-1
21,2,138.94,232.15,33.73,23.34,1.00,-1,-1,-1
21,2,92.48,235.88,35.67,24.75,1.00,-1,-1,-1
21,2,28.42,240.45,55.38,30.10,1.00,-1,-1,-1
21,2,319.52,230.62,24.59,21.00,1.00,-1,-1,-1
21,2,593.08,248.38,46.50,125.08,1.00,-1,-1,-1
21,2,228.56,231.54,23.05,14.81,1.00,-1,-1,-1
21,2,239.29,231.39,26.67,14.94,1.00,-1,-1,-1
21,2,249.09,230.69,25.24,15.97,1.00,-1,-1,-1
21,2,334.55,227.90,34.58,27.13,1.00,-1,-1,-1
22,2,385.41,225.41,51.39,49.77,1.00,-1,-1,-1
22,2,343.37,229.55,34.67,29.85,1.00,-1,-1,-1
22,2,422.61,225.57,121.91,77.95,1.00,-1,-1,-1
22,2,137.71,231.81,33.36,22.34,1.00,-1,-1,-1
22,2,87.62,233.97,37.75,25.97,1.00,-1,-1,-1
22,2,24.23,238.68,54.07,28.19,1.00,-1,-1,-1
22,2,318.89,229.59,24.76,20.64,1.00,-1,-1,-1
22,2,370.43,217.78,54.14,50.84,1.00,-1,-1,-1
22,2,227.44,230.68,22.81,14.52,1.00,-1,-1,-1
22,2,336.17,228.72,29.31,24.91,1.00,-1,-1,-1
22,2,238.55,230.38,26.10,14.64,1.00,-1,-1,-1
23,2,384.17,223.01,58.22,52.51,1.00,-1,-1,-1
23,2,342.62,227.96,36.61,30.98,1.00,-1,-1,-1
23,2,19.56,237.52,55.75,28.12,1.00,-1,-1,-1
23,2,134.31,230.81,34.25,22.75,1.00,-1,-1,-1
23,2,83.47,232.96,39.36,26.57,1.00,-1,-1,-1
23,2,372.04,216.30,54.52,52.34,1.00,-1,-1,-1
23,2,317.48,228.64,25.86,21.49,1.00,-1,-1,-1
23,2,425.13,221.05,132.13,84.33,1.00,-1,-1,-1
23,2,241.28,228.91,24.07,14.56,1.00,-1,-1,-1
23,2,227.70,229.84,21.91,14.69,1.00,-1,-1,-1
23,2,251.66,229.92,25.41,14.99,1.00,-1,-1,-1
23,2,335.53,227.71,29.14,25.68,1.00,-1,-1,-1
24,2,379.61,220.45,62.30,53.50,1.00,-1,-1,-1
24,2,437.71,218.85,136.63,92.67,1.00,-1,-1,-1
24,2,342.22,228.26,39.29,31.58,1.00,-1,-1,-1
24,2,13.43,238.34,57.36,30.59,1.00,-1,-1,-1
24,2,319.37,228.79,25.10,21.12,1.00,-1,-1,-1
24,2,82.43,233.06,39.04,26.35,1.00,-1,-1,-1
24,2,131.72,230.64,35.84,23.97,1.00,-1,-1,-1
24,2,242.72,230.70,22.47,13.92,1.00,-1,-1,-1
24,2,229.00,228.89,21.96,14.72,1.00,-1,-1,-1
24,2,254.61,230.68,22.97,15.47,1.00,-1,-1,-1
24,2,397.48,226.24,72.38,59.01,1.00,-1,-1,-1
24,2,334.80,227.40,28.26,25.45,1.00,-1,-1,-1
25,2,381.14,219.41,66.02,54.44,1.00,-1,-1,-1
25,2,438.77,218.35,147.79,95.98,1.00,-1,-1,-1
25,2,341.72,227.56,40.90,32.23,1.00,-1,-1,-1
25,2,9.59,236.91,57.08,31.18,1.00,-1,-1,-1
25,2,318.22,228.29,26.27,21.69,1.00,-1,-1,-1
25,2,76.24,233.20,40.10,25.29,1.00,-1,-1,-1
25,2,394.96,225.88,78.63,59.14,1.00,-1,-1,-1
25,2,130.52,230.62,35.05,23.47,1.00,-1,-1,-1
25,2,230.48,227.57,21.97,15.22,1.00,-1,-1,-1
25,2,263.20,230.19,25.76,15.41,1.00,-1,-1,-1
25,2,103.77,232.07,34.32,26.15,1.00,-1,-1,-1
25,2,239.54,227.89,20.50,14.66,1.00,-1,-1,-1
26,2,341.79,227.16,41.24,32.41,1.00,-1,-1,-1
26,2,382.40,218.65,63.56,55.09,1.00,-1,-1,-1
26,2,445.84,215.48,154.03,103.56,1.00,-1,-1,-1
26,2,7.00,236.17,58.36,33.58,1.00,-1,-1,-1
26,2,73.23,233.37,41.30,25.67,1.00,-1,-1,-1
26,2,317.83,227.56,26.68,21.68,1.00,-1,-1,-1
26,2,126.56,230.60,35.18,24.32,1.00,-1,-1,-1
26,2,236.92,228.19,21.07,15.53,1.00,-1,-1,-1
26,2,398.44,226.63,80.23,58.21,1.00,-1,-1,-1
26,2,229.50,227.10,21.12,15.77,1.00,-1,-1,-1
26,2,261.27,228.43,28.89,16.91,1.00,-1,-1,-1
26,2,248.15,226.48,21.32,15.54,1.00,-1,-1,-1
26,2,256.50,229.43,23.65,18.45,1.00,-1,-1,-1
27,2,341.51,226.72,43.20,33.26,1.00,-1,-1,-1
27,2,381.74,217.28,62.83,55.49,1.00,-1,-1,-1
27,2,452.10,213.86,165.33,108.64,1.00,-1,-1,-1
27,2,68.51,233.03,41.46,25.35,1.00,-1,-1,-1
27,2,5.79,237.31,53.71,30.14,1.00,-1,-1,-1
27,2,126.91,230.82,32.85,22.60,1.00,-1,-1,-1
27,2,317.59,227.79,26.23,21.88,1.00,-1,-1,-1
27,2,239.43,228.30,20.85,15.76,1.00,-1,-1,-1
27,2,400.59,227.26,86.31,61.08,1.00,-1,-1,-1
27,2,229.06,227.84,21.22,15.40,1.00,-1,-1,-1
27,2,248.97,226.49,21.92,15.91,1.00,-1,-1,-1
27,2,259.01,226.74,34.28,18.50,1.00,-1,-1,-1
27,2,220.13,228.48,21.90,15.19,1.00,-1,-1,-1
27,2,255.69,229.10,24.51,18.85,1.00,-1,-1,-1
28,2,342.23,227.88,44.91,34.50,1.00,-1,-1,-1
28,2,66.39,232.92,39.91,26.56,1.00,-1,-1,-1
28,2,380.36,218.27,79.43,64.25,1.00,-1,-1,-1
28,2,319.09,229.06,23.79,21.71,1.00,-1,-1,-1
28,2,124.23,231.38,33.60,23.84,1.00,-1,-1,-1
28,2,1.45,237.68,52.34,35.91,1.00,-1,-1,-1
28,2,257.59,229.30,30.86,19.43,1.00,-1,-1,-1
28,2,463.64,213.52,177.47,117.72,1.00,-1,-1,-1
28,2,402.34,226.09,95.24,66.39,1.00,-1,-1,-1
28,2,262.98,228.79,31.37,19.31,1.00,-1,-1,-1
28,2,231.25,229.25,22.35,15.68,1.00,-1,-1,-1
28,2,219.75,229.96,21.63,15.49,1.00,-1,-1,-1
28,2,237.75,230.88,22.01,16.61,1.00,-1,-1,-1
29,2,341.61,227.97,46.77,35.05,1.00,-1,-1,-1
29,2,383.05,218.89,73.55,61.73,1.00,-1,-1,-1
29,2,409.23,226.35,98.19,72.44,1.00,-1,-1,-1
29,2,65.00,233.58,39.51,25.96,1.00,-1,-1,-1
29,2,121.04,231.39,34.48,24.52,1.00,-1,-1,-1
29,2,319.09,229.24,24.42,22.41,1.00,-1,-1,-1
29,2,263.81,229.04,31.88,19.85,1.00,-1,-1,-1
29,2,2.29,237.90,46.60,36.43,1.00,-1,-1,-1
29,2,230.37,229.53,22.70,15.88,1.00,-1,-1,-1
29,2,218.55,229.89,22.00,15.79,1.00,-1,-1,-1
29,2,471.96,217.84,168.58,117.95,1.00,-1,-1,-1
29,2,271.23,229.66,31.02,17.18,1.00,-1,-1,-1
30,2,344.15,228.33,44.67,33.52,1.00,-1,-1,-1
30,2,411.72,229.18,105.81,73.76,1.00,-1,-1,-1
30,2,61.28,233.41,39.73,27.48,1.00,-1,-1,-1
30,2,387.82,220.36,71.32,60.67,1.00,-1,-1,-1
30,2,479.82,216.74,160.16,128.02,1.00,-1,-1,-1
30,2,118.69,231.23,36.38,25.64,1.00,-1,-1,-1
30,2,269.70,229.32,31.91,19.08,1.00,-1,-1,-1
30,2,319.52,229.57,24.20,21.64,1.00,-1,-1,-1
30,2,-0.29,239.23,41.32,33.90,1.00,-1,-1,-1
30,2,230.11,230.17,22.07,15.58,1.00,-1,-1,-1
30,2,218.16,230.02,22.24,15.97,1.00,-1,-1,-1
30,2,334.77,226.74,27.99,28.15,1.00,-1,-1,-1
31,2,344.28,227.75,45.32,34.23,1.00,-1,-1,-1
31,2,416.73,227.85,107.24,77.14,1.00,-1,-1,-1
31,2,57.10,231.96,44.03,29.59,1.00,-1,-1,-1
31,2,116.37,230.83,36.87,25.77,1.00,-1,-1,-1
31,2,490.60,211.94,147.72,138.83,1.00,-1,-1,-1
31,2,390.22,217.04,79.06,66.79,1.00,-1,-1,-1
31,2,0.32,239.31,39.03,34.42,1.00,-1,-1,-1
31,2,272.68,229.19,32.05,19.25,1.00,-1,-1,-1
31,2,318.88,228.98,23.90,21.98,1.00,-1,-1,-1
31,2,228.35,229.42,22.78,15.41,1.00,-1,-1,-1
31,2,217.40,229.62,22.53,15.70,1.00,-1,-1,-1
31,2,335.34,226.29,27.78,28.22,1.00,-1,-1,-1
32,2,346.09,228.59,47.87,34.99,1.00,-1,-1,-1
32,2,508.49,216.92,126.62,151.89,1.00,-1,-1,-1
32,2,52.40,232.30,44.81,30.38,1.00,-1,-1,-1
32,2,114.90,231.49,37.15,25.90,1.00,-1,-1,-1
32,2,1.37,240.09,32.65,34.39,1.00,-1,-1,-1
32,2,319.01,228.86,24.89,22.50,1.00,-1,-1,-1
32,2,227.78,230.33,21.86,15.70,1.00,-1,-1,-1
32,2,417.30,227.14,125.03,81.80,1.00,-1,-1,-1
32,2,216.76,230.13,22.32,16.02,1.00,-1,-1,-1
32,2,308.19,231.46,22.45,19.52,1.00,-1,-1,-1
32,2,397.08,216.86,81.12,69.97,1.00,-1,-1,-1
32,2,276.31,229.58,33.51,20.12,1.00,-1,-1,-1
32,2,337.04,227.08,29.38,30.26,1.00,-1,-1,-1
33,2,349.08,230.51,45.88,34.97,1.00,-1,-1,-1
33,2,519.47,217.97,117.37,161.48,1.00,-1,-1,-1
33,2,49.26,233.43,45.37,30.67,1.00,-1,-1,-1
33,2,113.52,232.26,36.44,25.53,1.00,-1,-1,-1
33,2,228.62,230.81,20.86,15.71,1.00,-1,-1,-1
33,2,0.26,239.91,28.89,34.63,1.00,-1,-1,-1
33,2,438.84,227.90,118.63,81.82,1.00,-1,-1,-1
33,2,295.02,231.58,25.02,19.42,1.00,-1,-1,-1
33,2,316.95,229.21,26.84,23.18,1.00,-1,-1,-1
33,2,399.09,216.69,80.07,71.55,1.00,-1,-1,-1
33,2,216.23,230.65,21.82,15.71,1.00,-1,-1,-1
33,2,281.67,229.72,32.51,19.68,1.00,-1,-1,-1
33,2,337.43,227.22,28.75,30.69,1.00,-1,-1,-1
33,2,272.85,231.09,27.74,20.99,1.00,-1,-1,-1
34,2,345.95,229.07,48.69,36.08,1.00,-1,-1,-1
34,2,532.60,221.01,103.96,152.20,1.00,-1,-1,-1
34,2,109.63,231.88,36.88,26.34,1.00,-1,-1,-1
